"","long","lat","tract","plot","biomass","biomass.fin","bio.ton","long.1","lat.1","tract.1","plot.1","biomass.1","optional"
"39",120.50233,16.50227,56,1,11019.6050099114,22039.2100198228,22.0392100198228,120.50233,16.50227,56,1,11019.6050099114,TRUE
"40",120.75233,16.50227,57,1,7559.9086884247,15119.8173768494,15.1198173768494,120.75233,16.50227,57,1,7559.9086884247,TRUE
"41",122.00234,16.50226,62,1,115343.427948772,230686.855897545,230.686855897545,122.00234,16.50226,62,1,115343.427948772,TRUE
"42",120.00232,16.25228,63,1,1824.54926011858,3649.09852023717,3.64909852023717,120.00232,16.25228,63,1,1824.54926011858,TRUE
"43",120.50233,16.25227,64,1,10765.9142425244,21531.8284850489,21.5318284850489,120.50233,16.25227,64,1,10765.9142425244,TRUE
"44",121.50234,16.25227,68,1,15091.1525857108,30182.3051714216,30.1823051714216,121.50234,16.25227,68,1,15091.1525857108,TRUE
"45",122.00234,16.25226,70,1,120885.287739292,241770.575478585,241.770575478585,122.00234,16.25226,70,1,120885.287739292,TRUE
"46",120.00231,16.00228,71,1,26.4781187626631,52.9562375253263,0.0529562375253263,120.00231,16.00228,71,1,26.4781187626631,TRUE
"47",120.25232,16.00227,72,1,4687.26168216633,9374.52336433265,9.37452336433265,120.25232,16.00227,72,1,4687.26168216633,TRUE
"48",121.00233,16.00227,75,1,349.577715020282,699.155430040564,0.699155430040564,121.00233,16.00227,75,1,349.577715020282,TRUE
"49",121.50233,16.00226,77,1,47848.7603083601,95697.5206167202,95.6975206167202,121.50233,16.00226,77,1,47848.7603083601,TRUE
"50",120.25231,15.75227,79,1,898.335407088615,1796.67081417723,1.79667081417723,120.25231,15.75227,79,1,898.335407088615,TRUE
"51",120.75232,15.75227,81,1,414.55279467786,829.10558935572,0.82910558935572,120.75232,15.75227,81,1,414.55279467786,TRUE
"52",121.25233,15.75226,83,1,34576.7046016726,69153.4092033453,69.1534092033453,121.25233,15.75226,83,1,34576.7046016726,TRUE
"53",121.50233,15.75226,84,1,11111.5125465753,22223.0250931506,22.2230250931506,121.50233,15.75226,84,1,11111.5125465753,TRUE
"54",120.00231,15.50227,85,1,2362.52361914569,4725.04723829138,4.72504723829138,120.00231,15.50227,85,1,2362.52361914569,TRUE
"55",120.25231,15.50228,86,1,42491.6588758569,84983.3177517137,84.9833177517137,120.25231,15.50228,86,1,42491.6588758569,TRUE
"56",120.50231,15.50227,87,1,972.886452358868,1945.77290471774,1.94577290471774,120.50231,15.50227,87,1,972.886452358868,TRUE
"57",121.25232,15.50226,90,1,1081.19510814232,2162.39021628465,2.16239021628465,121.25232,15.50226,90,1,1081.19510814232,TRUE
"58",120.50231,15.25228,92,1,5187.58376742065,10375.1675348413,10.3751675348413,120.50231,15.25228,92,1,5187.58376742065,TRUE
"59",121.00232,15.25227,94,1,4901.95384925919,9803.90769851839,9.80390769851839,121.00232,15.25227,94,1,4901.95384925919,TRUE
"60",121.25232,15.25227,95,1,120232.992950148,240465.985900297,240.465985900297,121.25232,15.25227,95,1,120232.992950148,TRUE
"61",120.50231,15.00227,97,1,9084.76943799226,18169.5388759845,18.1695388759845,120.50231,15.00227,97,1,9084.76943799226,TRUE
"62",120.75231,15.00227,98,1,5050.45249240809,10100.9049848162,10.1009049848162,120.75231,15.00227,98,1,5050.45249240809,TRUE
"63",121.00232,15.00227,99,1,2604.26662797031,5208.53325594062,5.20853325594062,121.00232,15.00227,99,1,2604.26662797031,TRUE
"64",121.25232,15.00226,100,1,142397.277985646,284794.555971293,284.794555971293,121.25232,15.00226,100,1,142397.277985646,TRUE
"65",122.00233,15.00225,102,1,20476.3997232469,40952.7994464937,40.9527994464937,122.00233,15.00225,102,1,20476.3997232469,TRUE
"66",120.50231,14.75227,103,1,2381.19902801116,4762.39805602232,4.76239805602232,120.50231,14.75227,103,1,2381.19902801116,TRUE
"67",122.00232,14.75226,107,1,52782.8578667674,105565.715733535,105.565715733535,122.00232,14.75226,107,1,52782.8578667674,TRUE
"68",120.5023,14.50227,109,1,33590.4070277009,67180.8140554018,67.1808140554018,120.5023,14.50227,109,1,33590.4070277009,TRUE
"69",121.50232,14.50226,112,1,7162.23469669527,14324.4693933905,14.3244693933905,121.50232,14.50226,112,1,7162.23469669527,TRUE
"70",121.00231,14.00227,121,1,1908.3577587574,3816.71551751481,3.81671551751481,121.00231,14.00227,121,1,1908.3577587574,TRUE
"71",121.25231,14.00227,122,1,7611.40436561667,15222.8087312333,15.2228087312333,121.25231,14.00227,122,1,7611.40436561667,TRUE
"72",121.50231,14.00226,123,1,8248.5127498384,16497.0254996768,16.4970254996768,121.50231,14.00226,123,1,8248.5127498384,TRUE
"73",121.75231,14.00226,124,1,19764.6027971616,39529.2055943232,39.5292055943232,121.75231,14.00226,124,1,19764.6027971616,TRUE
"74",122.25232,13.75226,131,1,14706.4016292817,29412.8032585634,29.4128032585634,122.25232,13.75226,131,1,14706.4016292817,TRUE
"75",122.00231,13.50226,138,1,23319.1830599052,46638.3661198104,46.6383661198104,122.00231,13.50226,138,1,23319.1830599052,TRUE
"76",122.50232,13.50225,139,1,22671.2027522598,45342.4055045197,45.3424055045197,122.50232,13.50225,139,1,22671.2027522598,TRUE
"77",120.7523,13.25227,142,1,4413.93167356728,8827.86334713455,8.82786334713455,120.7523,13.25227,142,1,4413.93167356728,TRUE
"78",122.00231,13.25226,145,1,237.648943669413,475.297887338825,0.475297887338825,122.00231,13.25226,145,1,237.648943669413,TRUE
"79",121.0023,13.00227,149,1,32260.4993442207,64520.9986884414,64.5209986884414,121.0023,13.00227,149,1,32260.4993442207,TRUE
"80",121.0023,12.75227,154,1,11884.2593030075,23768.518606015,23.768518606015,121.0023,12.75227,154,1,11884.2593030075,TRUE
"81",121.00229,12.50227,157,1,4089.80777140882,8179.61554281764,8.17961554281764,121.00229,12.50227,157,1,4089.80777140882,TRUE
"82",124.50233,12.50223,160,1,37350.2037741121,74700.4075482242,74.7004075482242,124.50233,12.50223,160,1,37350.2037741121,TRUE
"83",124.75233,12.50223,161,1,5276.80257520466,10553.6051504093,10.5536051504093,124.75233,12.50223,161,1,5276.80257520466,TRUE
"84",120.00228,12.25227,164,1,14122.5644043868,28245.1288087736,28.2451288087736,120.00228,12.25227,164,1,14122.5644043868,TRUE
"85",124.75232,12.25223,171,1,61458.1319879743,122916.263975949,122.916263975949,124.75232,12.25223,171,1,61458.1319879743,TRUE
"86",125.00232,12.25223,172,1,22153.8934602487,44307.7869204974,44.3077869204974,125.00232,12.25223,172,1,22153.8934602487,TRUE
"87",125.25232,12.25223,173,1,39732.3693496069,79464.7386992137,79.4647386992137,125.25232,12.25223,173,1,39732.3693496069,TRUE
"88",125.00232,12.00223,178,1,6151.83529645679,12303.6705929136,12.3036705929136,125.00232,12.00223,178,1,6151.83529645679,TRUE
"89",125.25232,12.00223,179,1,64620.4720784554,129240.944156911,129.240944156911,125.25232,12.00223,179,1,64620.4720784554,TRUE
"90",120.00228,11.75227,180,1,3849.71682662518,7699.43365325037,7.69943365325037,120.00228,11.75227,180,1,3849.71682662518,TRUE
"91",122.2523,11.75226,182,1,3127.60755029832,6255.21510059663,6.25521510059663,122.2523,11.75226,182,1,3127.60755029832,TRUE
"92",125.25232,11.75223,183,1,265753.258536331,531506.517072662,531.506517072663,125.25232,11.75223,183,1,265753.258536331,TRUE
"93",124.50231,11.50224,187,1,66180.901304808,132361.802609616,132.361802609616,124.50231,11.50224,187,1,66180.901304808,TRUE
"94",125.25231,11.50223,189,1,85691.775875933,171383.551751866,171.383551751866,125.25231,11.50223,189,1,85691.775875933,TRUE
"95",119.50227,11.25228,191,1,101558.478397661,203116.956795321,203.116956795321,119.50227,11.25228,191,1,101558.478397661,TRUE
"96",122.7523,11.25225,194,1,1836.94080593218,3673.88161186437,3.67388161186437,122.7523,11.25225,194,1,1836.94080593218,TRUE
"97",123.0023,11.25225,195,1,9745.29793735563,19490.5958747113,19.4905958747113,123.0023,11.25225,195,1,9745.29793735563,TRUE
"98",123.75231,11.25224,196,1,106.723499505414,213.446999010828,0.213446999010828,123.75231,11.25224,196,1,106.723499505414,TRUE
"99",125.25231,11.25223,200,1,65702.5487469643,131405.097493929,131.405097493929,125.25231,11.25223,200,1,65702.5487469643,TRUE
"100",125.50231,11.25223,201,1,14400.2316912182,28800.4633824363,28.8004633824363,125.50231,11.25223,201,1,14400.2316912182,TRUE
"101",124.75231,11.00223,207,1,80204.3062132301,160408.61242646,160.40861242646,124.75231,11.00223,207,1,80204.3062132301,TRUE
"102",125.00231,11.00223,208,1,1565.66365917133,3131.32731834267,3.13132731834267,125.00231,11.00223,208,1,1565.66365917133,TRUE
"103",119.50227,10.75228,209,1,47282.3867311031,94564.7734622062,94.5647734622062,119.50227,10.75228,209,1,47282.3867311031,TRUE
"104",122.25229,10.75226,211,1,16380.1513898702,32760.3027797404,32.7603027797404,122.25229,10.75226,211,1,16380.1513898702,TRUE
"105",125.00231,10.75223,218,1,13955.8820362198,27911.7640724397,27.9117640724397,125.00231,10.75223,218,1,13955.8820362198,TRUE
"106",119.50226,10.50227,219,1,5790.99560398416,11581.9912079683,11.5819912079683,119.50226,10.50227,219,1,5790.99560398416,TRUE
"107",122.00229,10.50226,220,1,10343.1807882377,20686.3615764753,20.6863615764753,122.00229,10.50226,220,1,10343.1807882377,TRUE
"108",122.50229,10.50225,221,1,9707.94935777798,19415.898715556,19.415898715556,122.50229,10.50225,221,1,9707.94935777798,TRUE
"109",123.7523,10.50224,225,1,3944.78543774022,7889.57087548045,7.88957087548045,123.7523,10.50224,225,1,3944.78543774022,TRUE
"110",125.0023,10.50224,228,1,25395.2698995574,50790.5397991149,50.7905397991149,125.0023,10.50224,228,1,25395.2698995574,TRUE
"111",119.00226,10.25228,229,1,119950.112326766,239900.224653532,239.900224653532,119.00226,10.25228,229,1,119950.112326766,TRUE
"112",119.25226,10.25228,230,1,2479.42871033313,4958.85742066626,4.95885742066626,119.25226,10.25228,230,1,2479.42871033313,TRUE
"113",118.75226,10.00228,235,1,122292.736717477,244585.473434954,244.585473434954,118.75226,10.00228,235,1,122292.736717477,TRUE
"114",119.00226,10.00228,236,1,52914.5783219923,105829.156643985,105.829156643985,119.00226,10.00228,236,1,52914.5783219923,TRUE
"115",123.50229,10.00225,239,1,10011.6762132875,20023.352426575,20.023352426575,123.50229,10.00225,239,1,10011.6762132875,TRUE
"116",124.2523,10.00224,240,1,24144.1216895825,48288.2433791649,48.2882433791649,124.2523,10.00224,240,1,24144.1216895825,TRUE
"117",124.50229,10.00224,241,1,10757.1095925645,21514.2191851289,21.5142191851289,124.50229,10.00224,241,1,10757.1095925645,TRUE
"118",125.2523,10.00223,242,1,14096.4529240135,28192.905848027,28.192905848027,125.2523,10.00223,242,1,14096.4529240135,TRUE
"119",118.75226,9.75228,244,1,31059.6250154397,62119.2500308794,62.1192500308794,118.75226,9.75228,244,1,31059.6250154397,TRUE
"120",124.25229,9.75224,250,1,6520.17377499516,13040.3475499903,13.0403475499903,124.25229,9.75224,250,1,6520.17377499516,TRUE
"121",125.5023,9.75223,251,1,5491.16705527087,10982.3341105417,10.9823341105417,125.5023,9.75223,251,1,5491.16705527087,TRUE
"122",118.25225,9.50228,252,1,35077.1646261455,70154.329252291,70.154329252291,118.25225,9.50228,252,1,35077.1646261455,TRUE
"123",118.50225,9.50228,253,1,67080.3464998623,134160.692999725,134.160692999725,118.50225,9.50228,253,1,67080.3464998623,TRUE
"124",125.7523,9.50223,257,1,7803.0686363297,15606.1372726594,15.6061372726594,125.7523,9.50223,257,1,7803.0686363297,TRUE
"125",125.75229,9.25223,261,1,44325.0425574594,88650.0851149189,88.6500851149189,125.75229,9.25223,261,1,44325.0425574594,TRUE
"126",126.0023,9.25222,262,1,28449.130086517,56898.2601730341,56.8982601730341,126.0023,9.25222,262,1,28449.130086517,TRUE
"127",117.75224,9.00228,263,1,22352.1790178474,44704.3580356947,44.7043580356947,117.75224,9.00228,263,1,22352.1790178474,TRUE
"128",125.25229,9.00224,265,1,9261.99468848371,18523.9893769674,18.5239893769674,125.25229,9.00224,265,1,9261.99468848371,TRUE
"129",125.50229,9.00223,266,1,6527.39088489442,13054.7817697888,13.0547817697888,125.50229,9.00223,266,1,6527.39088489442,TRUE
"130",125.7523,9.00223,267,1,2146.04853730377,4292.09707460755,4.29209707460755,125.7523,9.00223,267,1,2146.04853730377,TRUE
"131",126.0023,9.00223,268,1,69316.6779252972,138633.355850594,138.633355850594,126.0023,9.00223,268,1,69316.6779252972,TRUE
"132",125.00229,8.75224,271,1,139715.731203589,279431.462407177,279.431462407177,125.00229,8.75224,271,1,139715.731203589,TRUE
"133",125.50229,8.75223,273,1,13828.9566954619,27657.9133909237,27.6579133909237,125.50229,8.75223,273,1,13828.9566954619,TRUE
"134",125.75229,8.75223,274,1,14340.8404083498,28681.6808166995,28.6816808166995,125.75229,8.75223,274,1,14340.8404083498,TRUE
"135",123.75228,8.50225,279,1,8955.32598992164,17910.6519798433,17.9106519798433,123.75228,8.50225,279,1,8955.32598992164,TRUE
"136",124.50229,8.50225,280,1,23212.2606008558,46424.5212017116,46.4245212017116,124.50229,8.50225,280,1,23212.2606008558,TRUE
"137",124.75229,8.50224,281,1,412.667838202069,825.335676404138,0.825335676404138,124.75229,8.50224,281,1,412.667838202069,TRUE
"138",125.00229,8.50224,282,1,4258.59348453084,8517.18696906167,8.51718696906167,125.00229,8.50224,282,1,4258.59348453084,TRUE
"139",125.50229,8.50223,284,1,4176.6684811904,8353.3369623808,8.3533369623808,125.50229,8.50223,284,1,4176.6684811904,TRUE
"140",125.75229,8.50223,285,1,3880.23568514051,7760.47137028103,7.76047137028103,125.75229,8.50223,285,1,3880.23568514051,TRUE
"141",126.00229,8.50223,286,1,20629.9488643381,41259.8977286762,41.2598977286762,126.00229,8.50223,286,1,20629.9488643381,TRUE
"142",126.25229,8.50223,287,1,14651.2698189719,29302.5396379438,29.3025396379438,126.25229,8.50223,287,1,14651.2698189719,TRUE
"143",124.50228,8.25224,293,1,6802.8985469491,13605.7970938982,13.6057970938982,124.50228,8.25224,293,1,6802.8985469491,TRUE
"144",124.75228,8.25224,294,1,3025.13369567086,6050.26739134172,6.05026739134172,124.75228,8.25224,294,1,3025.13369567086,TRUE
"145",125.00229,8.25224,295,1,528.217538519854,1056.43507703971,1.05643507703971,125.00229,8.25224,295,1,528.217538519854,TRUE
"146",126.00229,8.25223,299,1,29448.8781866645,58897.7563733289,58.8977563733289,126.00229,8.25223,299,1,29448.8781866645,TRUE
"147",126.25228,8.25223,300,1,11459.9667234833,22919.9334469667,22.9199334469667,126.25228,8.25223,300,1,11459.9667234833,TRUE
"148",122.50227,8.00226,302,1,6277.62694710309,12555.2538942062,12.5552538942062,122.50227,8.00226,302,1,6277.62694710309,TRUE
"149",122.75227,8.00225,303,1,439.412035172435,878.82407034487,0.87882407034487,122.75227,8.00225,303,1,439.412035172435,TRUE
"150",123.75227,8.00225,307,1,1903.50104115796,3807.00208231592,3.80700208231592,123.75227,8.00225,307,1,1903.50104115796,TRUE
"151",125.00228,8.00223,312,1,1169.36983034158,2338.73966068316,2.33873966068316,125.00228,8.00223,312,1,1169.36983034158,TRUE
"152",125.25228,8.00224,313,1,2079.57020984592,4159.14041969184,4.15914041969184,125.25228,8.00224,313,1,2079.57020984592,TRUE
"153",125.75228,8.00223,315,1,24108.2710924062,48216.5421848123,48.2165421848123,125.75228,8.00223,315,1,24108.2710924062,TRUE
"154",126.00229,8.00223,316,1,2953.37506066422,5906.75012132844,5.90675012132844,126.00229,8.00223,316,1,2953.37506066422,TRUE
"155",126.25229,8.00223,317,1,73176.6860157841,146353.372031568,146.353372031568,126.25229,8.00223,317,1,73176.6860157841,TRUE
"156",122.25227,7.75226,318,1,49420.144584978,98840.2891699561,98.8402891699561,122.25227,7.75226,318,1,49420.144584978,TRUE
"157",123.00227,7.75225,320,1,22043.3370283012,44086.6740566024,44.0866740566024,123.00227,7.75225,320,1,22043.3370283012,TRUE
"158",124.75228,7.75224,326,1,8526.98512130377,17053.9702426075,17.0539702426075,124.75228,7.75224,326,1,8526.98512130377,TRUE
"159",125.00228,7.75224,327,1,512.17297384367,1024.34594768734,1.02434594768734,125.00228,7.75224,327,1,512.17297384367,TRUE
"160",126.00228,7.75223,331,1,15152.6017197732,30305.2034395463,30.3052034395463,126.00228,7.75223,331,1,15152.6017197732,TRUE
"161",126.00228,7.25223,353,1,13893.1688155484,27786.3376310967,27.7863376310967,126.00228,7.25223,353,1,13893.1688155484,TRUE
"162",126.25228,7.25223,354,1,68728.4667252582,137456.933450516,137.456933450516,126.25228,7.25223,354,1,68728.4667252582,TRUE
"163",125.75228,7.00224,365,1,4436.33846588662,8872.67693177323,8.87267693177323,125.75228,7.00224,365,1,4436.33846588662,TRUE
"164",126.25227,7.00223,367,1,12789.8932078127,25579.7864156255,25.5797864156255,126.25227,7.00223,367,1,12789.8932078127,TRUE
"165",125.50227,6.50224,380,1,21161.5356355336,42323.0712710672,42.3230712710672,125.50227,6.50224,380,1,21161.5356355336,TRUE
"166",120.75233,18.50679,1,2,24272.3551607641,48544.7103215283,48.5447103215283,120.75233,18.50679,1,2,24272.3551607641,TRUE
"167",121.00234,18.50679,2,2,79301.5751278736,158603.150255747,158.603150255747,121.00234,18.50679,2,2,79301.5751278736,TRUE
"168",121.25235,18.50678,3,2,74091.1061968809,148182.212393762,148.182212393762,121.25235,18.50678,3,2,74091.1061968809,TRUE
"169",120.75232,18.25678,4,2,12588.6191381751,25177.2382763503,25.1772382763503,120.75232,18.25678,4,2,12588.6191381751,TRUE
"170",121.00234,18.25679,5,2,33923.4524060687,67846.9048121373,67.8469048121373,121.00234,18.25679,5,2,33923.4524060687,TRUE
"171",121.25234,18.25679,6,2,3.42173662685813,6.84347325371627,0.00684347325371627,121.25234,18.25679,6,2,3.42173662685813,TRUE
"172",122.00237,18.25677,9,2,3.42173662685813,6.84347325371627,0.00684347325371627,122.00237,18.25677,9,2,3.42173662685813,TRUE
"173",122.25238,18.25677,10,2,46289.1615242583,92578.3230485166,92.5783230485166,122.25238,18.25677,10,2,46289.1615242583,TRUE
"174",120.50231,18.00679,11,2,16181.4000786874,32362.8001573747,32.3628001573747,120.50231,18.00679,11,2,16181.4000786874,TRUE
"175",120.75232,18.00679,12,2,4051.22504040379,8102.45008080759,8.10245008080759,120.75232,18.00679,12,2,4051.22504040379,TRUE
"176",121.25234,18.00678,14,2,287664.248994095,575328.497988189,575.328497988189,121.25234,18.00678,14,2,287664.248994095,TRUE
"177",121.50235,18.00678,15,2,30564.0885030891,61128.1770061781,61.1281770061781,121.50235,18.00678,15,2,30564.0885030891,TRUE
"178",121.75236,18.00677,16,2,9034.50454054796,18069.0090810959,18.0690090810959,121.75236,18.00677,16,2,9034.50454054796,TRUE
"179",120.75232,17.75678,19,2,415.567224830506,831.134449661012,0.831134449661012,120.75232,17.75678,19,2,415.567224830506,TRUE
"180",121.25234,17.75679,21,2,32598.9503466875,65197.900693375,65.197900693375,121.25234,17.75679,21,2,32598.9503466875,TRUE
"181",120.50231,17.50679,25,2,23614.8943594982,47229.7887189963,47.2297887189963,120.50231,17.50679,25,2,23614.8943594982,TRUE
"182",120.75232,17.50678,26,2,31363.1823098683,62726.3646197366,62.7263646197366,120.75232,17.50678,26,2,31363.1823098683,TRUE
"183",121.25234,17.50678,28,2,3.42173662685813,6.84347325371627,0.00684347325371627,121.25234,17.50678,28,2,3.42173662685813,TRUE
"184",121.50234,17.50678,29,2,101979.747385361,203959.494770722,203.959494770722,121.50234,17.50678,29,2,101979.747385361,TRUE
"185",122.00236,17.50677,31,2,46984.6759763607,93969.3519527215,93.9693519527215,122.00236,17.50677,31,2,46984.6759763607,TRUE
"186",120.50231,17.25679,32,2,12049.5136685803,24099.0273371606,24.0990273371606,120.50231,17.25679,32,2,12049.5136685803,TRUE
"187",120.75231,17.25679,33,2,3.42173662685813,6.84347325371627,0.00684347325371627,120.75231,17.25679,33,2,3.42173662685813,TRUE
"188",121.00232,17.25679,34,2,2003.69275430758,4007.38550861516,4.00738550861516,121.00232,17.25679,34,2,2003.69275430758,TRUE
"189",121.25233,17.25679,35,2,3211.52323347659,6423.04646695318,6.42304646695318,121.25233,17.25679,35,2,3211.52323347659,TRUE
"190",121.50234,17.25678,36,2,30693.4276028748,61386.8552057497,61.3868552057497,121.50234,17.25678,36,2,30693.4276028748,TRUE
"191",122.00236,17.25677,38,2,90012.5040460168,180025.008092034,180.025008092033,122.00236,17.25677,38,2,90012.5040460168,TRUE
"192",122.25237,17.25678,39,2,56673.5742681646,113347.148536329,113.347148536329,122.25237,17.25678,39,2,56673.5742681646,TRUE
"193",120.5023,17.00679,40,2,15465.8269740926,30931.6539481853,30.9316539481853,120.5023,17.00679,40,2,15465.8269740926,TRUE
"194",120.75231,17.00678,41,2,7492.72520720395,14985.4504144079,14.9854504144079,120.75231,17.00678,41,2,7492.72520720395,TRUE
"195",121.00232,17.00678,42,2,13828.6369117101,27657.2738234203,27.6572738234203,121.00232,17.00678,42,2,13828.6369117101,TRUE
"196",121.25233,17.00679,43,2,3344.65710541379,6689.31421082759,6.68931421082759,121.25233,17.00679,43,2,3344.65710541379,TRUE
"197",121.50234,17.00678,44,2,461.642172167636,923.284344335272,0.923284344335272,121.50234,17.00678,44,2,461.642172167636,TRUE
"198",122.25237,17.00678,47,2,121322.315301049,242644.630602098,242.644630602098,122.25237,17.00678,47,2,121322.315301049,TRUE
"199",120.5023,16.75679,48,2,29783.3565720444,59566.7131440889,59.5667131440889,120.5023,16.75679,48,2,29783.3565720444,TRUE
"200",120.75231,16.75678,49,2,3444.83253168772,6889.66506337545,6.88966506337545,120.75231,16.75678,49,2,3444.83253168772,TRUE
"201",121.00232,16.75679,50,2,10735.0340090859,21470.0680181719,21.4700680181719,121.00232,16.75679,50,2,10735.0340090859,TRUE
"202",121.25233,16.75678,51,2,1667.78211502801,3335.56423005602,3.33556423005602,121.25233,16.75678,51,2,1667.78211502801,TRUE
"203",122.25236,16.75677,55,2,29944.9174131876,59889.8348263752,59.8898348263752,122.25236,16.75677,55,2,29944.9174131876,TRUE
"204",120.5023,16.50679,56,2,8980.599234404,17961.198468808,17.961198468808,120.5023,16.50679,56,2,8980.599234404,TRUE
"205",122.00235,16.50678,62,2,76193.8018690775,152387.603738155,152.387603738155,122.00235,16.50678,62,2,76193.8018690775,TRUE
"206",120.00228,16.25679,63,2,4737.20945471871,9474.41890943743,9.47441890943743,120.00228,16.25679,63,2,4737.20945471871,TRUE
